Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num,types,genderRatio,baseStats,abilities,heightm,weightkg,color,evos,eggGroups,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoType,gender,gen,evoItem,evoCondition,canHatch,evoMove,tags,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,// TODO,cannotDynamax,pokestarsmeargle,tier
206,166,"""ledian""",Ledian,レディアン (Redian),2,0,0,0,Five Star Pokémon,2,Bug,Flying,1.4,35.6,3,Swarm,Early Bird,Iron Fist,390.0,55.0,35.0,50.0,55.0,110.0,85.0,90.0,70.0,137.0,Fast,1,Bug,,50.0,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,166,"[""Bug"", ""Flying""]",,"{hp: 55, atk: 35, def: 50, spa: 55, spd: 110, spe: 85}","{0: ""Swarm"", 1: ""Early Bird"", H: ""Iron Fist""}",1.4,35.6,"""Red""",,"[""Bug""]","""Ledyba""",18,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
207,167,"""spinarak""",Webarak,イトマル (Itomaru),2,0,0,0,String Spit Pokémon,2,Bug,Poison,0.5,8.5,3,Swarm,Insomnia,Sniper,250.0,40.0,60.0,40.0,40.0,40.0,30.0,255.0,70.0,50.0,Fast,1,Bug,,50.0,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,167,"[""Bug"", ""Poison""]",,"{hp: 40, atk: 60, def: 40, spa: 40, spd: 40, spe: 30}","{0: ""Swarm"", 1: ""Insomnia"", H: ""Sniper""}",0.5,8.5,"""Green""","[""Ariados""]","[""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
208,168,"""ariados""",Ariados,アリアドス (Ariados),2,0,0,0,Long Leg Pokémon,2,Bug,Poison,1.1,33.5,3,Swarm,Insomnia,Sniper,400.0,70.0,90.0,70.0,60.0,70.0,40.0,90.0,70.0,140.0,Fast,1,Bug,,50.0,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,168,"[""Bug"", ""Poison""]",,"{hp: 70, atk: 90, def: 70, spa: 60, spd: 70, spe: 40}","{0: ""Swarm"", 1: ""Insomnia"", H: ""Sniper""}",1.1,33.5,"""Red""",,"[""Bug""]","""Spinarak""",22,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
209,169,"""crobat""",Iksbat,クロバット (Crobat),2,0,0,0,Bat Pokémon,2,Poison,Flying,1.8,75.0,2,Inner Focus,,Infiltrator,535.0,85.0,90.0,80.0,70.0,80.0,130.0,90.0,70.0,241.0,Medium Fast,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.25,2.0,0.25,0.5,0.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,169,"[""Poison"", ""Flying""]",,"{hp: 85, atk: 90, def: 80, spa: 70, spd: 80, spe: 130}","{0: ""Inner Focus"", H: ""Infiltrator""}",1.8,75,"""Purple""",,"[""Flying""]","""Golbat""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""RU"""
210,170,"""chinchou""",Lampi,チョンチー (Chonchie),2,0,0,0,Angler Pokémon,2,Water,Electric,0.5,12.0,3,Volt Absorb,Illuminate,Water Absorb,330.0,75.0,38.0,38.0,56.0,56.0,67.0,190.0,70.0,66.0,Slow,1,Water 2,,50.0,20.0,1.0,0.5,0.5,0.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,170,"[""Water"", ""Electric""]",,"{hp: 75, atk: 38, def: 38, spa: 56, spd: 56, spe: 67}","{0: ""Volt Absorb"", 1: ""Illuminate"", H: ""Water Absorb""}",0.5,12,"""Blue""","[""Lanturn""]","[""Water 2""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
211,171,"""lanturn""",Lanturn,ランターン (Lantern),2,0,0,0,Light Pokémon,2,Water,Electric,1.2,22.5,3,Volt Absorb,Illuminate,Water Absorb,460.0,125.0,58.0,58.0,76.0,76.0,67.0,75.0,70.0,161.0,Slow,1,Water 2,,50.0,20.0,1.0,0.5,0.5,0.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,171,"[""Water"", ""Electric""]",,"{hp: 125, atk: 58, def: 58, spa: 76, spd: 76, spe: 67}","{0: ""Volt Absorb"", 1: ""Illuminate"", H: ""Water Absorb""}",1.2,22.5,"""Blue""",,"[""Water 2""]","""Chinchou""",27,,,,,,,,,,,,,,,,,,,,,,,,,,"""PU"""
212,172,"""pichu""",Pichu,ピチュー (Pichu),2,0,0,0,Tiny Mouse Pokémon,1,Electric,,0.3,2.0,2,Static,,Lightning Rod,205.0,20.0,40.0,15.0,35.0,35.0,60.0,190.0,70.0,41.0,Medium Fast,1,Undiscovered,,50.0,10.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,172,"[""Electric""]",,"{hp: 20, atk: 40, def: 15, spa: 35, spd: 35, spe: 60}","{0: ""Static"", H: ""Lightning Rod""}",0.3,2,"""Yellow""","[""Pikachu""]","[""Undiscovered""]",,,"[""Pichu-Spiky-eared""]","[""Pichu"", ""Pichu-Spiky-eared""]",,,,,,,,,,,true,,,,,,,,,,,,,"""LC"""
213,173,"""cleffa""",Pii,ピィ (Py),2,0,0,0,Star Shape Pokémon,1,Fairy,,0.3,3.0,3,Cute Charm,Magic Guard,Friend Guard,218.0,50.0,25.0,28.0,45.0,55.0,15.0,150.0,140.0,44.0,Fast,1,Undiscovered,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,173,"[""Fairy""]","{M: 0.25, F: 0.75}","{hp: 50, atk: 25, def: 28, spa: 45, spd: 55, spe: 15}","{0: ""Cute Charm"", 1: ""Magic Guard"", H: ""Friend Guard""}",0.3,3,"""Pink""","[""Clefairy""]","[""Undiscovered""]",,,,,,,,,,,,,,,true,,,,,,,,,,,,,"""LC"""
214,174,"""igglybuff""",Fluffeluff,ププリン (Pupurin),2,0,0,0,Balloon Pokémon,2,Normal,Fairy,0.3,1.0,3,Cute Charm,Competitive,Friend Guard,210.0,90.0,30.0,15.0,40.0,20.0,15.0,170.0,70.0,42.0,Fast,1,Undiscovered,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,174,"[""Normal"", ""Fairy""]","{M: 0.25, F: 0.75}","{hp: 90, atk: 30, def: 15, spa: 40, spd: 20, spe: 15}","{0: ""Cute Charm"", 1: ""Competitive"", H: ""Friend Guard""}",0.3,1,"""Pink""","[""Jigglypuff""]","[""Undiscovered""]",,,,,,,,,,,,,,,true,,,,,,,,,,,,,"""LC"""
215,175,"""togepi""",Togepi,トゲピー (Togepy),2,0,0,0,Spike Ball Pokémon,1,Fairy,,0.3,1.5,3,Hustle,Serene Grace,Super Luck,245.0,35.0,20.0,65.0,40.0,65.0,20.0,190.0,70.0,49.0,Fast,1,Undiscovered,,87.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,175,"[""Fairy""]","{M: 0.875, F: 0.125}","{hp: 35, atk: 20, def: 65, spa: 40, spd: 65, spe: 20}","{0: ""Hustle"", 1: ""Serene Grace"", H: ""Super Luck""}",0.3,1.5,"""White""","[""Togetic""]","[""Undiscovered""]",,,,,,,,,,,,,,,true,,,,,,,,,,,,,"""LC"""
216,176,"""togetic""",Togetic,トゲチック (Togechick),2,0,0,0,Happiness Pokémon,2,Fairy,Flying,0.6,3.2,3,Hustle,Serene Grace,Super Luck,405.0,55.0,40.0,85.0,80.0,105.0,40.0,75.0,70.0,142.0,Fast,2,Fairy,Flying,87.5,10.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,176,"[""Fairy"", ""Flying""]","{M: 0.875, F: 0.125}","{hp: 55, atk: 40, def: 85, spa: 80, spd: 105, spe: 40}","{0: ""Hustle"", 1: ""Serene Grace"", H: ""Super Luck""}",0.6,3.2,"""White""","[""Togekiss""]","[""Flying"", ""Fairy""]","""Togepi""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""NFE"""
217,177,"""natu""",Natu,ネイティ (Naty),2,0,0,0,Tiny Bird Pokémon,2,Psychic,Flying,0.2,2.0,3,Synchronize,Early Bird,Magic Bounce,320.0,40.0,50.0,45.0,70.0,45.0,70.0,190.0,70.0,64.0,Medium Fast,1,Flying,,50.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,177,"[""Psychic"", ""Flying""]",,"{hp: 40, atk: 50, def: 45, spa: 70, spd: 45, spe: 70}","{0: ""Synchronize"", 1: ""Early Bird"", H: ""Magic Bounce""}",0.2,2,"""Green""","[""Xatu""]","[""Flying""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
218,178,"""xatu""",Xatu,ネイティオ (Natio),2,0,0,0,Mystic Pokémon,2,Psychic,Flying,1.5,15.0,3,Synchronize,Early Bird,Magic Bounce,470.0,65.0,75.0,70.0,95.0,70.0,95.0,75.0,70.0,165.0,Medium Fast,1,Flying,,50.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,178,"[""Psychic"", ""Flying""]",,"{hp: 65, atk: 75, def: 70, spa: 95, spd: 70, spe: 95}","{0: ""Synchronize"", 1: ""Early Bird"", H: ""Magic Bounce""}",1.5,15,"""Green""",,"[""Flying""]","""Natu""",25,,,,,,,,,,,,,,,,,,,,,,,,,,"""NU"""
219,179,"""mareep""",Voltilamm,メリープ (Merriep),2,0,0,0,Wool Pokémon,1,Electric,,0.6,7.8,2,Static,,Plus,280.0,55.0,40.0,40.0,65.0,45.0,35.0,235.0,70.0,56.0,Medium Slow,2,Field,Monster,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,179,"[""Electric""]",,"{hp: 55, atk: 40, def: 40, spa: 65, spd: 45, spe: 35}","{0: ""Static"", H: ""Plus""}",0.6,7.8,"""White""","[""Flaaffy""]","[""Monster"", ""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
220,180,"""flaaffy""",Waaty,モココ (Mokoko),2,0,0,0,Wool Pokémon,1,Electric,,0.8,13.3,2,Static,,Plus,365.0,70.0,55.0,55.0,80.0,60.0,45.0,120.0,70.0,128.0,Medium Slow,2,Field,Monster,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,180,"[""Electric""]",,"{hp: 70, atk: 55, def: 55, spa: 80, spd: 60, spe: 45}","{0: ""Static"", H: ""Plus""}",0.8,13.3,"""Pink""","[""Ampharos""]","[""Monster"", ""Field""]","""Mareep""",15,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
221,181,"""ampharos""",Ampharos,デンリュウ (Denryu),2,0,0,0,Light Pokémon,1,Electric,,1.4,61.5,2,Static,,Plus,510.0,90.0,75.0,85.0,115.0,90.0,55.0,45.0,70.0,230.0,Medium Slow,2,Field,Monster,50.0,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,181,"[""Electric""]",,"{hp: 90, atk: 75, def: 85, spa: 115, spd: 90, spe: 55}","{0: ""Static"", H: ""Plus""}",1.4,61.5,"""Yellow""",,"[""Monster"", ""Field""]","""Flaaffy""",30,"[""Ampharos-Mega""]","[""Ampharos"", ""Ampharos-Mega""]",,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
223,182,"""bellossom""",Blubella,キレイハナ (Kireihana),2,0,0,0,Flower Pokémon,1,Grass,,0.4,5.8,2,Chlorophyll,,Healer,490.0,75.0,80.0,95.0,90.0,100.0,50.0,45.0,70.0,221.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,182,"[""Grass""]",,"{hp: 75, atk: 80, def: 95, spa: 90, spd: 100, spe: 50}","{0: ""Chlorophyll"", H: ""Healer""}",0.4,5.8,"""Green""",,"[""Grass""]","""Gloom""",,,,,,,,,"""useItem""",,,"""Sun Stone""",,,,,,,,,,,,,,,"""(PU)"""
224,183,"""marill""",Marill,マリル (Maril),2,0,0,0,Aqua Mouse Pokémon,2,Water,Fairy,0.4,8.5,3,Thick Fat,Huge Power,Sap Sipper,250.0,70.0,20.0,50.0,20.0,50.0,40.0,190.0,70.0,88.0,Fast,2,Fairy,Water 1,50.0,10.0,1.0,0.25,0.5,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,183,"[""Water"", ""Fairy""]",,"{hp: 70, atk: 20, def: 50, spa: 20, spd: 50, spe: 40}","{0: ""Thick Fat"", 1: ""Huge Power"", H: ""Sap Sipper""}",0.4,8.5,"""Blue""","[""Azumarill""]","[""Water 1"", ""Fairy""]","""Azurill""",,,,,,,,,"""levelFriendship""",,,,,true,,,,,,,,,,,,,"""NFE"""
225,184,"""azumarill""",Azumarill,マリルリ (Marilli),2,0,0,0,Aqua Rabbit Pokémon,2,Water,Fairy,0.8,28.5,3,Thick Fat,Huge Power,Sap Sipper,420.0,100.0,50.0,80.0,60.0,80.0,50.0,75.0,70.0,189.0,Fast,2,Fairy,Water 1,50.0,10.0,1.0,0.25,0.5,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,184,"[""Water"", ""Fairy""]",,"{hp: 100, atk: 50, def: 80, spa: 60, spd: 80, spe: 50}","{0: ""Thick Fat"", 1: ""Huge Power"", H: ""Sap Sipper""}",0.8,28.5,"""Blue""",,"[""Water 1"", ""Fairy""]","""Marill""",18,,,,,,,,,,,,,,,,,,,,,,,,,,"""UU"""
226,185,"""sudowoodo""",Mogelbaum,ウソッキー (Usokkie),2,0,0,0,Imitation Pokémon,1,Rock,,1.2,38.0,3,Sturdy,Rock Head,Rattled,410.0,70.0,100.0,115.0,30.0,65.0,30.0,65.0,70.0,144.0,Medium Fast,1,Mineral,,50.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,185,"[""Rock""]",,"{hp: 70, atk: 100, def: 115, spa: 30, spd: 65, spe: 30}","{0: ""Sturdy"", 1: ""Rock Head"", H: ""Rattled""}",1.2,38,"""Brown""",,"[""Mineral""]","""Bonsly""",,,,,,,,,"""levelMove""",,,,,true,"""Mimic""",,,,,,,,,,,,"""(PU)"""
227,186,"""politoed""",Quaxo,ニョロトノ (Nyorotono),2,0,0,0,Frog Pokémon,1,Water,,1.1,33.9,3,Water Absorb,Damp,Drizzle,500.0,90.0,75.0,75.0,90.0,100.0,70.0,45.0,70.0,225.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,186,"[""Water""]",,"{hp: 90, atk: 75, def: 75, spa: 90, spd: 100, spe: 70}","{0: ""Water Absorb"", 1: ""Damp"", H: ""Drizzle""}",1.1,33.9,"""Green""",,"[""Water 1""]","""Poliwhirl""",,,,,,,,,"""trade""",,,"""King's Rock""",,,,,,,,,,,,,,,"""RU"""
228,187,"""hoppip""",Hoppspross,ハネッコ (Hanecco),2,0,0,0,Cottonweed Pokémon,2,Grass,Flying,0.4,0.5,3,Chlorophyll,Leaf Guard,Infiltrator,250.0,35.0,35.0,40.0,35.0,55.0,50.0,255.0,70.0,50.0,Medium Slow,2,Fairy,Grass,50.0,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,187,"[""Grass"", ""Flying""]",,"{hp: 35, atk: 35, def: 40, spa: 35, spd: 55, spe: 50}","{0: ""Chlorophyll"", 1: ""Leaf Guard"", H: ""Infiltrator""}",0.4,0.5,"""Pink""","[""Skiploom""]","[""Fairy"", ""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
229,188,"""skiploom""",Hubelupf,ポポッコ (Popocco),2,0,0,0,Cottonweed Pokémon,2,Grass,Flying,0.6,1.0,3,Chlorophyll,Leaf Guard,Infiltrator,340.0,55.0,45.0,50.0,45.0,65.0,80.0,120.0,70.0,119.0,Medium Slow,2,Fairy,Grass,50.0,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,188,"[""Grass"", ""Flying""]",,"{hp: 55, atk: 45, def: 50, spa: 45, spd: 65, spe: 80}","{0: ""Chlorophyll"", 1: ""Leaf Guard"", H: ""Infiltrator""}",0.6,1,"""Green""","[""Jumpluff""]","[""Fairy"", ""Grass""]","""Hoppip""",18,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
230,189,"""jumpluff""",Papungha,ワタッコ (Watacco),2,0,0,0,Cottonweed Pokémon,2,Grass,Flying,0.8,3.0,3,Chlorophyll,Leaf Guard,Infiltrator,460.0,75.0,55.0,70.0,55.0,95.0,110.0,45.0,70.0,207.0,Medium Slow,2,Fairy,Grass,50.0,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,189,"[""Grass"", ""Flying""]",,"{hp: 75, atk: 55, def: 70, spa: 55, spd: 95, spe: 110}","{0: ""Chlorophyll"", 1: ""Leaf Guard"", H: ""Infiltrator""}",0.8,3,"""Blue""",,"[""Fairy"", ""Grass""]","""Skiploom""",27,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
231,190,"""aipom""",Griffel,エイパム (Eipam),2,0,0,0,Long Tail Pokémon,1,Normal,,0.8,11.5,3,Run Away,Pickup,Skill Link,360.0,55.0,70.0,55.0,40.0,55.0,85.0,45.0,70.0,72.0,Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,190,"[""Normal""]",,"{hp: 55, atk: 70, def: 55, spa: 40, spd: 55, spe: 85}","{0: ""Run Away"", 1: ""Pickup"", H: ""Skill Link""}",0.8,11.5,"""Purple""","[""Ambipom""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
232,191,"""sunkern""",Sonnkern,ヒマナッツ (Himanuts),2,0,0,0,Seed Pokémon,1,Grass,,0.3,1.8,3,Chlorophyll,Solar Power,Early Bird,180.0,30.0,30.0,30.0,30.0,30.0,30.0,235.0,70.0,36.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,191,"[""Grass""]",,"{hp: 30, atk: 30, def: 30, spa: 30, spd: 30, spe: 30}","{0: ""Chlorophyll"", 1: ""Solar Power"", H: ""Early Bird""}",0.3,1.8,"""Yellow""","[""Sunflora""]","[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
233,192,"""sunflora""",Sonnflora,キマワリ (Kimawari),2,0,0,0,Sun Pokémon,1,Grass,,0.8,8.5,3,Chlorophyll,Solar Power,Early Bird,425.0,75.0,75.0,55.0,105.0,85.0,30.0,120.0,70.0,149.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,192,"[""Grass""]",,"{hp: 75, atk: 75, def: 55, spa: 105, spd: 85, spe: 30}","{0: ""Chlorophyll"", 1: ""Solar Power"", H: ""Early Bird""}",0.8,8.5,"""Yellow""",,"[""Grass""]","""Sunkern""",,,,,,,,,"""useItem""",,,"""Sun Stone""",,,,,,,,,,,,,,,"""Illegal"""
234,193,"""yanma""",Yanma,ヤンヤンマ (Yanyanma),2,0,0,0,Clear Wing Pokémon,2,Bug,Flying,1.2,38.0,3,Speed Boost,Compound Eyes,Frisk,390.0,65.0,65.0,45.0,75.0,45.0,95.0,75.0,70.0,78.0,Medium Fast,1,Bug,,50.0,20.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,193,"[""Bug"", ""Flying""]",,"{hp: 65, atk: 65, def: 45, spa: 75, spd: 45, spe: 95}","{0: ""Speed Boost"", 1: ""Compound Eyes"", H: ""Frisk""}",1.2,38,"""Red""","[""Yanmega""]","[""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
235,194,"""wooper""",Felino,ウパー (Upah),2,0,0,0,Water Fish Pokémon,2,Water,Ground,0.4,8.5,3,Damp,Water Absorb,Unaware,210.0,55.0,45.0,45.0,25.0,25.0,15.0,255.0,70.0,42.0,Medium Fast,2,Field,Water 1,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,194,"[""Water"", ""Ground""]",,"{hp: 55, atk: 45, def: 45, spa: 25, spd: 25, spe: 15}","{0: ""Damp"", 1: ""Water Absorb"", H: ""Unaware""}",0.4,8.5,"""Blue""","[""Quagsire""]","[""Water 1"", ""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
236,195,"""quagsire""",Morlord,ヌオー (Nuoh),2,0,0,0,Water Fish Pokémon,2,Water,Ground,1.4,75.0,3,Damp,Water Absorb,Unaware,430.0,95.0,85.0,85.0,65.0,65.0,35.0,90.0,70.0,151.0,Medium Fast,2,Field,Water 1,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,195,"[""Water"", ""Ground""]",,"{hp: 95, atk: 85, def: 85, spa: 65, spd: 65, spe: 35}","{0: ""Damp"", 1: ""Water Absorb"", H: ""Unaware""}",1.4,75,"""Blue""",,"[""Water 1"", ""Field""]","""Wooper""",20,,,,,,,,,,,,,,,,,,,,,,,,,,"""PU"""
237,196,"""espeon""",Psiana,エーフィ (Eifie),2,0,0,0,Sun Pokémon,1,Psychic,,0.9,26.5,2,Synchronize,,Magic Bounce,525.0,65.0,65.0,60.0,130.0,95.0,110.0,45.0,70.0,184.0,Medium Fast,1,Field,,87.5,35.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,196,"[""Psychic""]","{M: 0.875, F: 0.125}","{hp: 65, atk: 65, def: 60, spa: 130, spd: 95, spe: 110}","{0: ""Synchronize"", H: ""Magic Bounce""}",0.9,26.5,"""Purple""",,"[""Field""]","""Eevee""",,,,,,,,,"""levelFriendship""",,,,"""during the day""",,,,,,,,,,,,,,"""NU"""
238,197,"""umbreon""",Nachtara,ブラッキー (Blacky),2,0,0,0,Moonlight Pokémon,1,Dark,,1.0,27.0,2,Synchronize,,Inner Focus,525.0,95.0,65.0,110.0,60.0,130.0,65.0,45.0,35.0,184.0,Medium Fast,1,Field,,87.5,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,197,"[""Dark""]","{M: 0.875, F: 0.125}","{hp: 95, atk: 65, def: 110, spa: 60, spd: 130, spe: 65}","{0: ""Synchronize"", H: ""Inner Focus""}",1,27,"""Black""",,"[""Field""]","""Eevee""",,,,,,,,,"""levelFriendship""",,,,"""at night""",,,,,,,,,,,,,,"""RU"""
239,198,"""murkrow""",Laschoking,ヤドキング (Yadoking),2,0,0,0,Royal Pokémon,2,Water,Psychic,2.0,79.5,3,Oblivious,Own Tempo,Regenerator,490.0,95.0,75.0,80.0,100.0,110.0,30.0,70.0,70.0,172.0,Medium Fast,2,Monster,Water 1,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,198,"[""Dark"", ""Flying""]",,"{hp: 60, atk: 85, def: 42, spa: 85, spd: 42, spe: 91}","{0: ""Insomnia"", 1: ""Super Luck"", H: ""Prankster""}",0.5,2.1,"""Black""","[""Honchkrow""]","[""Flying""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
240,199,"""slowking""",Laschoking,ヤドキング (Yadoking),2,0,0,0,,0,,,,,1,,,Regenerator,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,199,"[""Water"", ""Psychic""]",,"{hp: 95, atk: 75, def: 80, spa: 100, spd: 110, spe: 30}","{0: ""Oblivious"", 1: ""Own Tempo"", H: ""Regenerator""}",2,79.5,"""Pink""",,"[""Monster"", ""Water 1""]","""Slowpoke""",,"[""Slowking-Galar""]","[""Slowking"", ""Slowking-Galar""]",,,,,,"""trade""",,,"""King's Rock""",,,,,,,,,,,,,,,"""OU"""
241,200,"""misdreavus""",Traunfugil,ムウマ (Muma),2,0,0,0,Screech Pokémon,1,Ghost,,0.7,1.0,1,Levitate,,,435.0,60.0,60.0,60.0,85.0,85.0,85.0,45.0,35.0,87.0,Fast,1,Amorphous,,50.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,200,"[""Ghost""]",,"{hp: 60, atk: 60, def: 60, spa: 85, spd: 85, spe: 85}","{0: ""Levitate""}",0.7,1,"""Gray""","[""Mismagius""]","[""Amorphous""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
